2.9526661234299617e-10,-1.5092534066790835e-09,-2.034077624394672e-09
2.540007640921865e-09,-2.1253504182636971e-10,7.543235416189746e-11
1.1249447937720125e-09,1.1326987444997302e-09,-1.98846492681515e-09
1.4001413865529972e-09,1.4968648178061147e-09,-1.5170694825470975e-09
-5.033552911097536e-10,-1.8317314504089119e-09,1.7011447159176903e-09
-1.742394827219497e-09,1.7448894659435769e-09,6.495544763281056e-10
1.8209432717029203e-09,-1.7733943411460814e-09,-2.042990749634506e-10
-9.093583836991106e-10,-1.0301730658801314e-09,2.148094687003176e-09
-1.5856088127521653e-09,1.24998722379836e-09,-1.5575225947842743e-09
1.1845922508882456e-09,-1.8301154209372703e-10,-2.2507216564017856e-09
-2.1448539910211407e-09,-1.1054956393852904e-09,-8.246094521049291e-10
-8.498671467501321e-10,-2.4040949532043005e-09,2.3522092857588895e-11
1.8085413375618494e-09,-9.043003946385987e-10,1.5536791903692576e-09
-2.49745280097678e-09,-9.787830262468953e-11,5.056177852573492e-10
-1.2861547701496743e-09,-2.1311070788301465e-09,5.537946603040505e-10
1.6822779381129686e-09,-1.1864374022295943e-09,1.5049276492672575e-09
7.090892538843738e-11,-2.144788960468219e-09,-1.3774440966347474e-09
-1.008947047331227e-09,-8.503963637281872e-10,-2.1820522175785515e-09
-1.5858483000515308e-09,1.8532798086718286e-09,7.435987627699375e-10
-1.714728520295985e-09,-1.7217102939571755e-09,-7.732527176579712e-10
-2.0729710564261197e-09,1.012670238946955e-09,1.0861813782102395e-09
-8.464403009029964e-10,9.867093315561557e-11,-2.4033940301077236e-09
2.2113010486373795e-09,-8.201591166320496e-10,-9.695291102904358e-10
1.6723119957435356e-09,1.4269043403840866e-09,-1.292213833808216e-09
1.3511027511838643e-09,-1.6895242766615694e-09,1.3500107682217183e-09
-1.8121200609028974e-09,-6.100293410570953e-10,-1.6871825887919554e-09
2.1873407717609277e-09,3.7603389113196136e-10,1.2556428078528014e-09
-1.1565590457243347e-09,-9.674048181650594e-10,2.0564530365520736e-09
-1.809836827043291e-09,-1.167325267058386e-09,1.3654092354913016e-09
2.317005368486154e-09,9.670385832140238e-10,-4.4589516815251125e-10
-2.1318690976363886e-09,-1.328983425828221e-09,4.375353750462885e-10
7.524813431716002e-10,-1.9328027482175737e-09,1.4834235284170398e-09
1.8131530486465073e-09,-5.872948051617781e-10,1.6941253891060915e-09
-6.910703730284556e-10,1.2600946436020588e-09,2.106438517661437e-09
-7.181365653117981e-10,-4.1222652470538216e-10,2.411814496575451e-09
-1.9184299335828969e-10,2.3869803071246444e-09,-8.763682327072731e-10
-9.771152575198046e-10,7.296749922601895e-10,-2.2394910536084083e-09
1.0910669707143906e-09,-2.1558823247384667e-09,8.150118203415134e-10
1.928742031621115e-09,-1.6606356967830756e-09,-1.5729989837201173e-10
-2.5451567620166076e-09,4.372715378877837e-11,1.5088072369481443e-10
-3.320937810613472e-10,2.486464479287852e-09,4.5793898482239967e-10
-6.813821583825127e-10,1.9533000997562426e-09,-1.4909181984704063e-09
2.456391743347269e-09,-6.760929701698442e-10,1.074146121451078e-10
-1.1927298427095765e-09,7.811847470275402e-10,-2.1141537109021914e-09
1.933855250811375e-09,-1.544606229085809e-10,1.6549458555735195e-09
-5.867568732129723e-10,2.417562227333779e-09,-5.600082577125765e-10
2.40402856603488e-09,-7.03592373831857e-10,-4.776027901655643e-10
2.2859682089443668e-09,-1.1130279836193002e-09,1.9498219245879672e-10
2.1041243662573991e-10,2.457258334518309e-09,6.481574530571445e-10
-1.0320997015266333e-09,-7.089545967464979e-10,2.2214080187711226e-09
-1.1890401503331866e-09,-2.0747653289377433e-09,8.85456012873305e-10
-7.502261121017835e-10,-4.1313125784248846e-10,2.40187080096206e-09
-2.28892837303769e-09,-3.482434768107749e-10,1.0686596202541654e-09
-1.1344691578820283e-09,-2.1364244300119555e-10,2.2737274762739096e-09
2.3533172608152453e-09,9.216307860921658e-10,3.3910848422911663e-10
-6.120794823185378e-10,1.2224056051672502e-09,-2.152575955403284e-09
2.0186298528161e-09,1.5515660336156345e-09,1.423950864668357e-10
-2.8319852763120774e-11,1.9157511204527922e-09,-1.6827345692126692e-09
7.883004401112092e-10,2.196507007575848e-10,2.4151264947776906e-09
2.8772084976710474e-10,-2.533504061971386e-09,3.277011723788902e-11
4.520533159379826e-10,1.2326210762289891e-09,2.1860450777569897e-09
1.4070423430767715e-09,-1.9795037675319355e-09,7.773652160444948e-10
-1.773773371394881e-09,-9.347346311330543e-10,1.5755948706095077e-09
-5.402460500560383e-10,-1.0017891900809256e-09,-2.2818967163383734e-09
-4.6543969010963257e-11,-2.359032783737926e-09,-9.6710805197682e-10
1.7132543531147362e-09,1.6667325412566462e-09,8.884042759068476e-10
1.235961388705074e-09,2.1017733625936872e-09,7.466245227166408e-10
-9.992712177531157e-10,1.931501942172243e-09,-1.3316370679562275e-09
2.2343680004856983e-09,1.6187433042562148e-10,-1.2181528391605058e-09
-1.6717395487955021e-09,8.418625850813284e-10,1.7317777769775183e-09
-2.0918377328020133e-10,-2.5410296455871827e-09,-4.370914370398672e-11
-1.3492784356680913e-09,2.0391287391356756e-09,-7.238105334077546e-10
2.1844304239710558e-09,2.2368229087968956e-10,-1.2964296955779929e-09
-1.1944194196602285e-09,-1.1848709938675307e-09,-1.916231452051107e-09
1.989595224817929e-09,-1.5940773667218764e-09,-5.4112755305398005e-11
2.228053617245694e-09,5.18588480324268e-10,-1.1266512622605738e-09
