3.1159397325165005e-10,1.6295510536665946e-09,-1.9364845879395327e-09
6.096454437375766e-10,1.839015601672687e-09,-1.657966842169788e-09
4.987729524626608e-10,2.1005764050637126e-09,-1.35694668590232e-09
-1.7683167277201706e-09,-1.819935611884111e-09,2.51774341546228e-10
2.5489669074936306e-09,-4.773023662106888e-11,5.4676585614439535e-11
6.130520301570222e-10,3.4880291677997225e-10,2.4505109127620993e-09
-2.549573202579868e-09,-2.0231801920804682e-11,-4.20375888660565e-11
1.8373555073634904e-09,-1.7366944574659086e-09,-3.3244112406296157e-10
3.3602013037569934e-10,-3.017312236361961e-10,2.5096909651718678e-09
9.224608971642318e-10,1.9312505871638263e-09,-1.386303380498777e-09
5.231099568163516e-10,7.552550395439529e-10,2.3787487884018056e-09
-1.2077432135932782e-10,-8.681943463232172e-10,-2.3946089744074284e-09
-5.980450781040513e-10,-2.447697874283024e-09,-3.919403025792119e-10
-2.408792689060633e-09,7.908569064419563e-10,-2.734284818030157e-10
-2.075196596033102e-09,1.4792598935597087e-09,-8.859602202324893e-11
-2.436431090069812e-09,4.738252814607329e-10,-5.846307774911313e-10
-4.848172577835928e-10,6.334750447117182e-11,2.5026864206752854e-09
3.202479916964107e-11,-1.1133643064359668e-10,-2.5473669958311246e-09
-5.622559698940152e-11,1.738092839018092e-09,1.8650394004409706e-09
1.0451589158662857e-09,2.295855585607701e-09,3.730817211002545e-10
2.6861960633869426e-10,2.515445869896556e-10,-2.523305139662393e-09
8.611971205800507e-10,-2.304379016051884e-09,-6.713247127019693e-10
-1.979323334920645e-09,-4.023910565132608e-10,1.5565540702066085e-09
-2.2585757565961133e-09,-1.4201535117279462e-10,-1.175230697245253e-09
-9.30978416467981e-10,-6.520883830875125e-10,-2.2826650934188936e-09
-1.7444004875532707e-09,8.712652913527416e-11,-1.8579493822342822e-09
1.6243929843140482e-09,-3.012646794657916e-10,-1.9424435707164506e-09
-4.6467765575478736e-10,2.4949847991101756e-09,2.4824489612355235e-10
-1.3854126362299432e-10,3.0251565775040747e-10,2.5281990813797836e-09
4.438043111089996e-10,-2.0993632511606943e-09,-1.3777560281548635e-09
-2.071985607964286e-09,-4.552845396683247e-10,-1.4149528714158186e-09
1.8547892344588206e-09,-6.1429456340851445e-12,-1.7499197581473841e-09
-9.006716660610029e-10,1.6328166525321472e-09,-1.7393103027259433e-09
4.503201275058059e-10,-2.509552284172068e-09,4.3117464789947835e-11
-6.249955150411263e-10,1.9409767714774537e-09,-1.5311726809094521e-09
-6.860900131372219e-10,-1.4048125017718684e-09,2.0145178899029e-09
6.834372881658304e-10,-6.402898275776737e-11,2.455873319719798e-09
1.2475722397143738e-09,-2.333705578124969e-10,-2.2116965636000667e-09
1.4363463232746303e-09,-2.0530811093979203e-09,4.735685777676305e-10
1.5110655638381893e-09,8.01795552533862e-10,1.891112041556315e-09
2.3207025812758797e-09,5.794575714089067e-10,-8.837807715697154e-10
-1.0608305182947243e-09,-2.040105490977893e-09,1.1023194623775804e-09
7.32871243993075e-10,9.292876042043754e-10,-2.2587218262548702e-09
5.171066700078907e-10,1.962916058618636e-09,1.5433927687566869e-09
-2.5047671892817164e-09,-3.352178732817088e-10,-3.4098431771895145e-10
2.325770648234296e-09,-5.896830545271696e-10,-8.634609354309727e-10
-7.580374471070558e-10,1.3501812389456255e-09,-2.026052775912482e-09
1.5345187932301785e-09,7.33705989559197e-10,-1.899849360899005e-09
-2.1137112149800954e-09,1.2538182962415578e-09,6.801945160594033e-10
-1.02199650233237e-09,3.0209606571718913e-10,-2.3166270991030467e-09
-1.826229204882818e-09,-3.4259914061075675e-10,-1.7464285614034843e-09
1.5901040345190964e-09,-1.894822422937885e-09,-6.19449065652612e-10
-2.419190231280819e-09,-2.4499490613286266e-10,-7.681120496674996e-10
-2.07736085513187e-09,8.081181494948146e-10,1.2385543726550176e-09
-5.781685284190667e-10,3.481965408822435e-10,-2.4590608617241204e-09
-1.784038299950739e-09,-1.5545914740263281e-09,9.502382297053332e-10
-2.092520578222406e-09,1.2566414573133476e-09,-7.380446310875464e-10
-2.515375057721013e-09,3.834714276680029e-10,-1.6833889377465848e-10
-1.2762948058928196e-09,-5.071461333576566e-10,-2.1485749621252192e-09
2.2485827961212845e-10,-2.50768217629389e-09,4.0431282045937297e-10
-4.0732444621554594e-10,-2.5172576294271436e-09,9.069763149548932e-13
2.6869863893269165e-10,1.1912700361507283e-10,2.5330041054932017e-09
1.4155584143534027e-09,-9.686295875100445e-10,-1.8869157632902967e-09
-1.9394320995136484e-09,-1.5689650249857858e-09,5.286320854312903e-10
2.413352001483488e-09,8.037360616692184e-10,-1.7955628674067035e-10
6.625599642023413e-10,-2.2322892165138227e-09,-1.0394225068143826e-09
1.6882546741518215e-09,-3.401372448056517e-11,1.9107954421526883e-09
-4.286064463559722e-10,-3.6965821213286094e-10,2.4863928330705996e-09
1.6553123222044603e-09,1.8243385877321035e-09,6.589611773615445e-10
-1.8270941441949414e-09,-7.713538737159663e-10,-1.6028849583647383e-09
1.6925113681537882e-09,1.8635999119786796e-09,-4.060795940985598e-10
-1.5635042025061982e-09,-2.0135491781970838e-09,-5.978558126594431e-11
-2.0498201246980777e-09,-1.5130482506290087e-09,1.0687585158141861e-10
1.9714914455558483e-09,-1.5555446688789766e-10,1.6098211975034166e-09
-1.9254277183929244e-09,-1.248716651743794e-09,-1.1117260565903754e-09
-1.3982409087561038e-09,9.078483534274416e-10,-1.9295682750967866e-09
-3.2351805840059756e-10,-1.1864053125657884e-09,2.2338931264060914e-09
2.232083570811865e-09,-4.692856944365353e-10,1.1402078187369936e-09
2.0985039322991416e-09,1.4471997438982084e-09,6.628836538941159e-11
-1.5960609363748398e-09,-1.895065631257374e-09,-6.031714023437793e-10
8.509932662058883e-10,-2.065985011514487e-10,-2.3949170173920867e-09
1.899966839863406e-10,-2.2949619554449527e-09,1.095240102961207e-09
2.4532589779999003e-09,4.903098877590696e-10,-4.935753243716443e-10
-1.4097835805513578e-10,1.035374235161125e-09,-2.3260750838536135e-09
-1.8049740206663804e-09,1.097772833113625e-09,1.4280978928620846e-09
1.734075083164929e-09,-4.5572501968470846e-10,1.8132286983113622e-09
-1.4933430044121171e-09,-1.056459224597703e-09,-1.7766036637178853e-09
1.0676862597767565e-09,-9.724287188906793e-10,-2.1016489805294685e-09
-2.2860650945795585e-09,5.52107750002685e-10,-9.856893099409808e-10
-8.065668239506518e-10,6.779150307310824e-10,-2.3221501178026874e-09
-1.8578299270584834e-09,7.033628630472954e-10,1.5988272717876006e-09
9.370558650036429e-10,2.346522049136982e-09,-3.4389035865556824e-10
-2.384687064191503e-09,1.562733595545005e-10,-8.895764402069446e-10
1.4678686937316894e-09,-7.503506740944678e-10,1.945465333499521e-09
6.809876257929543e-10,1.891050690785103e-10,-2.4501010441134237e-09
-2.2278240294826306e-09,1.1866295589229502e-09,-3.622297386329593e-10
4.44183117296695e-10,-2.4094942603240642e-09,-7.067805655038785e-10
1.0057657915479072e-09,-1.6289298650615697e-09,-1.684494781013735e-09
-1.3900948845645784e-09,-6.589097066155846e-10,2.0337094705083016e-09
1.4056141034727358e-09,1.898544808508422e-09,9.603523323261396e-10
7.554600737699834e-10,1.655666144815471e-09,1.7862109880558144e-09
-1.7323216552677893e-09,-1.1671157390496241e-09,-1.4626696600233821e-09
-2.517132865514079e-09,-1.0808739262373472e-10,3.935216041142922e-10
-2.4340833302445167e-09,-7.347167101246512e-10,-1.947554807685089e-10
-1.2129150998370759e-09,-9.112536583507305e-10,-2.049622826456035e-09
1.1277559227687587e-09,-6.204789410554535e-10,2.2012888184803667e-09
8.646505824753449e-10,2.270209475024463e-09,7.752601561632073e-10
1.3170184292367833e-09,2.1453230152534337e-09,-4.0688034761412476e-10
1.9046415747022607e-09,1.34805218300263e-09,-1.0283947606914075e-09
-1.8407257771761095e-10,-2.5159102784816035e-09,-3.72575840283578e-10
8.457847758245414e-10,-1.3225470169952376e-09,-2.009481898604819e-09
-9.30633654601926e-10,-1.6143675765747955e-09,1.7407579753160075e-09
8.686778073480467e-10,-2.396458517229824e-09,6.989593849161839e-11
1.2325247772031456e-09,-2.069646366241181e-09,8.366281087108019e-10
-1.5424643090130586e-09,1.7433575162792332e-10,2.0230943875966824e-09
2.1323022620012856e-09,-7.806916113354953e-11,-1.396313814851126e-09
-2.22126844631964e-09,-3.055959336947329e-10,1.2145277331926088e-09
1.4228807361152773e-09,-3.3383798544257314e-10,2.089608243252235e-09
-1.5813679681352581e-09,5.78731556925171e-10,1.9149008158060653e-09
2.1020283635138204e-09,1.12443800586923e-09,9.053264217619205e-10
4.250904433549291e-10,-1.2730163452188248e-09,-2.168231422098208e-09
-8.139480083680437e-10,2.1923614356364083e-09,1.0166316811943074e-09
7.993103004187083e-10,-8.775838824531001e-10,2.256867203205164e-09
-1.191281796717664e-09,1.0737578077970524e-11,2.254602489403876e-09
2.4421249095934523e-09,6.958950071026537e-10,2.3292931338234625e-10
1.9353827086949587e-09,-8.084496617192411e-10,-1.4502423643483213e-09
-5.866140833123647e-10,2.0940495004460696e-09,1.3316683547119236e-09
