400,1,8.653727638548293,201
400,2,24.835992502876856,201
400,3,28.947054431109386,202
400,4,52.72830614896586,202
400,5,86.4595268937595,203
400,6,134.22868628015848,203
400,7,134.75045559630522,204
400,8,140.1455694109643,204
400,9,163.5921666464144,205
400,10,182.16317602208022,205
400,1,7.492782090946748,3
400,2,25.325762723421523,13
400,3,27.918555899714704,23
400,4,55.4839382663809,33
400,5,73.175056678329,43
400,6,97.03252704533526,53
400,7,168.70577753631972,63
400,8,164.6518067362562,73
400,9,137.85475112813012,83
400,10,190.58563447323615,93
400,1,8.424171467145355,0
400,2,25.24676568696077,1
400,3,29.041920040163166,2
400,4,50.00223156373144,3
400,5,74.44017766301863,4
400,6,113.19100217168379,5
400,7,129.23579882223268,6
400,8,170.1408818607755,7
400,9,125.12775941405165,8
400,10,198.0646188459954,9
