100,1,4.908740864531297,51
100,2,11.444473282372496,51
100,3,16.96495842756647,52
100,4,26.415277122716482,52
100,5,35.10198675974702,53
100,6,46.08707218480252,53
100,7,57.059042229720106,54
100,8,57.471435700424664,54
100,9,65.19844672786158,55
100,10,73.70407299641006,55
100,1,3.894555956099183,0
100,2,13.002371594792304,10
100,3,16.892587521310148,20
100,4,29.461412698203354,30
100,5,34.571227089674046,40
100,6,43.62095572014631,50
100,7,57.93439060960874,60
100,8,62.64490678070693,70
100,9,69.16567093205563,80
100,10,90.85462674369859,90
100,1,3.894555956099183,0
100,2,13.435934797774351,1
100,3,15.097452529105437,2
100,4,26.616134418095605,3
100,5,34.62668294149679,4
100,6,52.70944550033475,5
100,7,59.25438338572886,6
100,8,57.584856946433476,7
100,9,61.54083491089948,8
100,10,76.22554064792334,9
