900,1,10.362361890791657,451
900,2,37.48973250473661,451
900,3,42.59852002770433,452
900,4,79.37275644615218,452
900,5,119.96233489781098,453
900,6,173.29760307594378,453
900,7,211.04030220009017,454
900,8,205.83354914959784,454
900,9,271.1379657325312,455
900,10,240.3608007765703,455
900,1,8.996809150307513,8
900,2,38.392729528427445,18
900,3,50.782322626937656,28
900,4,78.97018907878427,38
900,5,113.8681660601,48
900,6,182.8246160906756,58
900,7,185.0732436200351,68
900,8,183.43862972228698,78
900,9,277.26613760842264,88
900,10,220.57082881541382,98
900,1,15.589966205734312,0
900,2,40.932393014863734,1
900,3,42.88742889085772,2
900,4,79.17646713254659,3
900,5,102.82308511038367,4
900,6,171.23227942308057,5
900,7,205.75629804289605,6
900,8,220.65664135844548,7
900,9,188.66502046214242,8
900,10,269.4771173463879,9
