400,1,7.847328679073476,201
400,2,25.301020346827418,201
400,3,36.319840479829594,202
400,4,53.53119174365056,202
400,5,75.18582423629388,203
400,6,113.36421360513467,203
400,7,161.59625839500197,204
400,8,121.6515456793777,204
400,9,119.22959007380821,205
400,10,175.34318870813578,205
400,1,8.366448706637186,3
400,2,26.467274097791044,13
400,3,28.723784383313497,23
400,4,54.386895664976414,33
400,5,70.31137067242207,43
400,6,100.45627678013935,53
400,7,119.2745915824701,63
400,8,143.03883858585746,73
400,9,126.50476180890875,83
400,10,189.9127787216649,93
400,1,8.270652231116241,0
400,2,25.662512304659774,1
400,3,28.321616424394772,2
400,4,50.07942089812924,3
400,5,80.74685565630094,4
400,6,94.64738361222912,5
400,7,108.56347141255132,6
400,8,151.9905135550901,7
400,9,164.80648007187824,8
400,10,158.28785074799814,9
