700,1,9.370564040636557,351
700,2,33.58953817236699,351
700,3,43.07891456424046,352
700,4,60.68729934200084,352
700,5,116.54437391412449,353
700,6,155.5585367996958,353
700,7,161.65985036713064,354
700,8,146.61710541353114,354
700,9,171.71092483715216,355
700,10,245.44573084877678,355
700,1,11.320517641135355,6
700,2,32.27145972828127,16
700,3,38.09403947013036,26
700,4,67.49365849762577,36
700,5,132.51291370944512,46
700,6,138.03853140098306,56
700,7,179.72193761480054,66
700,8,161.24960078566306,76
700,9,158.5527011699874,86
700,10,258.1387552533954,96
700,1,11.194556077725972,0
700,2,35.16980737975535,1
700,3,42.85108853440029,2
700,4,67.49888538999993,3
700,5,123.14561121432294,4
700,6,145.610994550343,5
700,7,151.03260645666163,6
700,8,193.29709675418334,7
700,9,186.25588568114753,8
700,10,246.7827986248179,9
