700,1,10.609973556354564,351
700,2,33.64006976130177,351
700,3,38.218755604610635,352
700,4,70.28105369452513,352
700,5,133.2250333457687,353
700,6,130.23544903448587,353
700,7,177.913073563098,354
700,8,151.79781971190468,354
700,9,192.8141112378938,355
700,10,276.02294720639094,355
700,1,13.325685456363201,6
700,2,34.625606039032164,16
700,3,37.8655415961328,26
700,4,63.60507971567877,36
700,5,119.18690636717116,46
700,6,153.0903081945558,56
700,7,154.08488370275302,66
700,8,178.64861401913828,76
700,9,180.7457893954724,86
700,10,190.26262623826045,96
700,1,10.59989675297565,0
700,2,33.438486886975724,1
700,3,37.47811917823551,2
700,4,70.39399978099271,3
700,5,90.95798831046636,4
700,6,170.94407194985786,5
700,7,159.017844433276,6
700,8,175.7320515727544,7
700,9,178.61263927021568,8
700,10,229.07144909241848,9
