400,1,8.288286988598276,201
400,2,26.375429486416337,201
400,3,33.674385362106705,202
400,4,43.138843352944626,202
400,5,78.87019028432519,203
400,6,119.25661735835217,203
400,7,137.48555859744806,204
400,8,160.18022020930383,204
400,9,147.34485652025688,205
400,10,175.77866022766088,205
400,1,10.893799406019331,3
400,2,26.893512847240082,13
400,3,29.703693295815953,23
400,4,54.39654394599724,33
400,5,85.22149503714691,43
400,6,91.47590785630305,53
400,7,137.65112960341824,63
400,8,109.84776471838762,73
400,9,183.11352904680342,83
400,10,146.6031740466539,93
400,1,6.407822736345262,0
400,2,25.993867384985087,1
400,3,34.15478046307722,2
400,4,48.324613211646344,3
400,5,98.13527194225831,4
400,6,112.15241417169304,5
400,7,124.62019663444019,6
400,8,175.2200553208269,7
400,9,152.5855407835774,8
400,10,176.70355248133083,9
