600,1,9.18433578138135,301
600,2,30.86826617332278,301
600,3,34.58606611282197,302
600,4,63.10760288801243,302
600,5,111.29392046339386,303
600,6,140.35901100662701,303
600,7,143.84228668615827,304
600,8,148.90041168900996,304
600,9,178.223762719687,305
600,10,237.33254090759638,305
600,1,8.090075314182645,5
600,2,35.43646540490873,15
600,3,53.573318330185096,25
600,4,60.042430409794434,35
600,5,90.7066253966312,45
600,6,129.45639582210475,55
600,7,145.09214646354633,65
600,8,179.59732055913426,75
600,9,204.226176656718,85
600,10,188.42084224849728,95
600,1,10.192387438477352,0
600,2,31.343831847072952,1
600,3,43.506194329357164,2
600,4,65.43490273363372,3
600,5,110.47365736230668,4
600,6,136.86099138893644,5
600,7,146.17940945504247,6
600,8,160.821884787696,7
600,9,174.6948286387975,8
600,10,182.6338639777182,9
