900,1,9.36167407962357,451
900,2,37.862340283422554,451
900,3,53.25023252846264,452
900,4,87.93071606386495,452
900,5,102.68894803730544,453
900,6,166.78478678343183,453
900,7,195.79509219033525,454
900,8,210.56666679029595,454
900,9,209.28342533435983,455
900,10,273.5894872681861,455
900,1,14.44062371835081,8
900,2,37.92177094377767,18
900,3,42.5307001151387,28
900,4,78.70511425080352,38
900,5,112.22878507356766,48
900,6,137.8967254422671,58
900,7,209.57139645748316,68
900,8,213.0651299208465,78
900,9,185.61664137900135,88
900,10,263.5056928179356,98
900,1,16.65434180827118,0
900,2,38.287146578799735,1
900,3,53.69578457782074,2
900,4,77.99147361715646,3
900,5,154.49451161481093,4
900,6,166.49358443568613,5
900,7,194.09743914889165,6
900,8,185.80462854684114,7
900,9,230.8544310158255,8
900,10,215.20476691538678,9
