700,1,8.261167309423975,351
700,2,33.75423729566744,351
700,3,54.42561986503544,352
700,4,71.65270436848587,352
700,5,132.08326227292866,353
700,6,168.8634146227605,353
700,7,140.00650189875194,354
700,8,170.41601272862042,354
700,9,188.5116842022847,355
700,10,195.0508767653668,355
700,1,11.677748597670575,6
700,2,33.82973566761672,16
700,3,38.21118833304359,26
700,4,77.70966744416802,36
700,5,106.53558277479284,46
700,6,153.66695413905748,56
700,7,148.30708919471576,66
700,8,179.9112707245906,76
700,9,179.1745801972438,86
700,10,344.52369217790493,96
700,1,9.664751310297223,0
700,2,31.68841250277802,1
700,3,58.56291849148567,2
700,4,73.77874265499042,3
700,5,96.0401713386524,4
700,6,148.24421949806106,5
700,7,169.0940914113558,6
700,8,176.2761061302881,7
700,9,201.0821318815426,8
700,10,206.46199872305075,9
