300,1,8.852870457069912,151
300,2,22.09433447930043,151
300,3,30.05414037920213,152
300,4,45.820705882617005,152
300,5,70.48205040251119,153
300,6,99.34225878014935,153
300,7,118.7162240943701,154
300,8,147.89303817799652,154
300,9,172.04986769206272,155
300,10,128.7273494984616,155
300,1,6.670459432495211,2
300,2,23.515911453321948,12
300,3,26.940249923756543,22
300,4,46.503365791381036,32
300,5,95.87832022565755,42
300,6,97.50060789080258,52
300,7,97.13189159556757,62
300,8,112.87555327750384,72
300,9,130.90575548698757,82
300,10,145.69252097523523,92
300,1,6.484834515689368,0
300,2,21.947575252199726,1
300,3,30.11411746228399,2
300,4,44.94716272625631,3
300,5,84.5207260375709,4
300,6,83.27276091906093,5
300,7,116.24430445681139,6
300,8,103.72378853431758,7
300,9,117.32441348472527,8
300,10,182.5640454695852,9
